newid,newtime,dgsvi,dlnprice,vol,dunc
Cotton,2020/9/11,4.699999,-0.1020508,0.9662455,0.1900792
Cotton,2020/9/18,-1.879999,2.154602,1.274857,4.548967
Cotton,2020/9/25,6.58,0.4817505,0.5875245,-12.01573
Cotton,2020/10/2,5.67,-0.2655029,0.5692133,0.5538344
Cotton,2020/10/9,-2.75,3.140594,0.6131312,3.686172
Cotton,2020/10/16,10.45,3.838409,1.167623,26.33944
Cotton,2020/10/23,-1.100002,2.524811,1.197052,6.474388
Cotton,2020/10/30,-4.949997,-3.021942,1.563765,-28.91026
Cotton,2020/11/6,8.199997,0.1400757,1.612736,9.084076
Cotton,2020/11/13,4.560001,0.0777283,1.616609,7.70762
Cotton,2020/11/20,-3.419998,5.619965,1.522303,-7.274699
Cotton,2020/11/27,0.5699997,0.877594,1.214019,34.5718
Cotton,2020/12/4,-12.55,-2.149048,4.621083,57.12408
Cotton,2020/12/11,-1.32,3.666534,1.081074,-125.4443
Cotton,2020/12/18,-8.359999,4.418976,0.8995004,1.268089
Cotton,2020/12/25,-12.32,-1.409637,1.888373,-15.72218
Cotton,2021/1/1,-2.5,2.379272,0.4901011,-2.724135
Cotton,2021/1/8,25.38,2.456665,0.9573565,33.01021
Cotton,2021/1/15,3.240002,1.513458,1.000463,-33.63986
Cotton,2021/1/22,3.779999,1.155792,0.3165765,-0.4196078
Cotton,2021/1/29,-3.240002,-0.9600525,1.031035,30.87413
Cotton,2021/2/5,-8.099998,9.14325,3.723471,57.12408
Cotton,2021/2/12,0.5799999,-4.584686,4.621083,-84.74825
Cotton,2021/2/19,14.5,2.149353,0.4198814,-27.6981
Cotton,2021/2/26,-2.900002,-1.946625,2.077883,55.00283
Cotton,2021/3/5,-0.7200012,-1.282898,4.621083,57.12408
Cotton,2021/3/12,-4.829998,-0.1570129,2.755479,-109.964
Cotton,2021/3/19,4.139999,-2.32312,0.8383721,-7.077599
Cotton,2021/3/26,0.6899986,-6.476959,2.896578,55.01337
Cotton,2021/4/2,-16.12,-3.259613,1.828933,-39.4744
Cotton,2021/4/9,13.02,6.083313,1.021542,11.06787
Cotton,2021/4/16,-5.580002,1.666809,2.541649,-10.3266
Cotton,2021/4/23,15.5,6.556335,1.318017,1.241738
Cotton,2021/4/30,-4.959999,-0.8545227,2.623768,18.55549
Cotton,2021/5/7,-3.239998,1.865692,1.996381,-3.590345
Cotton,2021/5/14,-6.600002,-5.630554,1.749273,-37.40553
Cotton,2021/5/21,8.400002,-2.709656,1.395371,-15.90384
Cotton,2021/5/28,14.4,-0.894104,0.3233363,2.749628
Cotton,2021/6/4,-6.899998,4.613495,1.373703,19.70928
Cotton,2021/6/11,-6.5,1.459534,1.409617,-7.000309
Cotton,2021/6/18,-13,-0.9950256,1.546291,6.279868
Cotton,2021/6/25,-3.25,1.716858,0.643109,-26.23292
Cotton,2021/7/2,1.65,-0.0239563,1.861569,-8.28718
Cotton,2021/7/9,-2.960001,0.5738831,0.6338976,0.1372278
Cotton,2021/7/16,4.810001,3.179718,1.068995,25.25034
Cotton,2021/7/23,-9.990002,-0.4398193,2.463045,-11.34816
Cotton,2021/7/30,6.660002,-0.5700073,0.6733348,-2.776533
Cotton,2021/8/6,-12.78,2.976715,0.4781596,15.32796
Cotton,2021/8/13,10.03,3.351654,1.683735,10.93662
Cotton,2021/8/20,-4.720001,-1.411591,1.229144,-15.10146
Cotton,2021/8/27,-2.949999,2.598145,0.7701882,-13.54638
Cotton,2021/9/3,25.98,-0.7058716,1.29913,3.097343
Cotton,2021/9/10,-5.720001,-0.3821716,0.5427825,8.545362
Cotton,2021/9/17,0,-2.582001,0.7454898,34.6047
Cotton,2021/9/24,5.720001,4.14505,2.824715,1.627779
Cotton,2021/10/1,-21.67,8.729828,1.874927,0.3228784
Cotton,2021/10/8,-1.42,5.818329,1.828606,11.02016
Cotton,2021/10/15,4.26,-3.063477,2.749745,-18.31976
Cotton,2021/10/22,12.78,0.8889771,2.790275,6.375515
Cotton,2021/10/29,-6.390001,6.082611,1.149795,4.019415
Cotton,2021/11/5,25.34,1.387299,2.830422,-22.46594
Cotton,2021/11/12,10.66,0.46698,1.374455,-17.2987
Cotton,2021/11/19,-23.78,0.0263672,1.349106,28.16963
Cotton,2021/11/26,-4.099998,-4.172302,1.559229,4.853356
Cotton,2021/12/3,-0.8199997,-7.129272,2.080995,-28.96475
Cotton,2021/12/10,-7.52,1.977753,1.349382,-14.25039
Cotton,2021/12/17,-0.9400005,0.988739,2.220039,34.36248
Cotton,2021/12/24,-13.63,1.422638,1.390065,-0.9912014
Cotton,2021/12/31,-6.110001,2.968933,2.71384,28.75338
Cotton,2022/1/7,22.52,2.206055,1.504197,-46.41253
Cotton,2022/1/14,-1.060001,3.988068,1.22999,6.366515
Cotton,2022/1/21,13.25,0.7447815,2.001087,22.99244
Cotton,2022/1/28,-1.59,2.418274,0.9433423,-23.10371
Cotton,2022/2/4,-1.459999,2.214722,1.696695,-28.13576
Cotton,2022/2/11,-0.75,-1.220673,0.8877212,6.420732
Cotton,2022/2/18,21,-2.292816,0.8497182,-8.479545
Cotton,2022/2/25,-8.25,-1.769806,0.9636217,39.519
Cotton,2022/3/4,10.08,-1.915405,2.78656,24.80434
Cotton,2022/3/11,-5.34,3.954712,1.665259,4.158592
Cotton,2022/3/18,7.119999,4.666931,2.189896,-24.73928
Cotton,2022/3/25,-4.450001,6.795929,1.646796,18.3301
Feeder cattle,2011/1/7,,,0.5177454,
Feeder cattle,2011/1/14,19.72,2.22702,0.4071068,-6.383979
Feeder cattle,2011/1/21,-6.119999,0.7549744,0.1721382,-42.64357
Feeder cattle,2011/1/28,-8.16,-1.65097,0.1878687,17.7189
Feeder cattle,2011/2/4,1.579998,-0.4230347,0.1200086,2.733767
Feeder cattle,2011/2/11,9.84,1.665771,0.3632506,-8.889114
Feeder cattle,2011/2/18,9.84,1.343964,0.1642726,-7.462725
Feeder cattle,2011/2/25,-9.02,-0.0077515,0.1167145,26.10961
Feeder cattle,2011/3/4,3.390003,-0.4668274,0.1052052,-10.59336
Feeder cattle,2011/3/11,12.74,1.02417,0.1536716,37.55568
Feeder cattle,2011/3/18,0,-0.0926819,0.3815812,-37.58408
Feeder cattle,2011/3/25,3.639999,1.601868,0.3405327,21.4501
Feeder cattle,2011/4/1,-23.85,2.833557,0.2634139,-20.25544
Feeder cattle,2011/4/8,4.560001,0.618927,0.2166884,8.302927
Feeder cattle,2011/4/15,-11.4,-2.048157,0.2755987,-30.16958
Feeder cattle,2011/4/22,-12.92,-0.8432617,0.2226868,4.269636
Feeder cattle,2011/4/29,9.879999,-0.3711548,0.6690996,46.297
Feeder cattle,2011/5/6,10.07,-1.853607,0.3243124,-29.22134
Feeder cattle,2011/5/13,5.460003,0.0541077,0.2508019,-8.915734
Feeder cattle,2011/5/20,0,-1.96637,0.3282391,17.18195
Feeder cattle,2011/5/27,6.369999,-3.357544,0.6785988,61.64956
Feeder cattle,2011/6/3,-8.32,1.303497,0.40005,-80.15118
Feeder cattle,2011/6/10,-0.7800026,-0.0241394,0.4403816,24.57275
Feeder cattle,2011/6/17,-9.359997,2.062439,0.8024818,64.27987
Feeder cattle,2011/6/24,-16.38,4.778381,0.7677317,8.708536
Feeder cattle,2011/7/1,0.3999996,1.484161,0.2964653,-64.70251
Feeder cattle,2011/7/8,4.940001,2.903809,0.4312928,3.196669
Feeder cattle,2011/7/15,-5.320002,0.2728882,0.1070594,-19.68526
Feeder cattle,2011/7/22,0,-2.571503,0.6943932,15.21412
Feeder cattle,2011/7/29,3.040001,-0.4202881,1.008061,15.35569
Feeder cattle,2011/8/5,-4.639999,-0.6821594,0.2015247,-34.96841
Feeder cattle,2011/8/12,-3.1,-0.5072021,0.3535343,34.71381
Feeder cattle,2011/8/19,13.02,0.70047,0.2384794,-31.28759
Feeder cattle,2011/8/26,2.48,-1.669769,0.3153763,-7.357156
Feeder cattle,2011/9/2,13.02,-0.79599,0.3388299,-8.844885
Feeder cattle,2011/9/9,-9.350002,0.5162354,0.4215245,14.52847
Feeder cattle,2011/9/16,5.950001,0.234436,0.1213479,-2.480727
Feeder cattle,2011/9/23,4.25,-0.3405151,0.2749382,2.766258
Feeder cattle,2011/9/30,0.8500023,2.315155,0.3248846,5.303317
Feeder cattle,2011/10/7,1.699997,0.6422729,0.22709,-14.57977
Feeder cattle,2011/10/14,1.700001,1.46106,0.2283965,-6.996641
Feeder cattle,2011/10/21,11.9,1.139313,0.4408464,44.85825
Feeder cattle,2011/10/28,-12.75,0.4507141,0.1230043,-47.59098
Feeder cattle,2011/11/4,4.049999,1.361145,0.1376514,-6.049881
Feeder cattle,2011/11/11,1,0.4425964,0.2247343,34.4353
Feeder cattle,2011/11/18,1,0.0841064,0.287923,-7.062066
Feeder cattle,2011/11/25,11,0.7883606,0.648065,14.52588
Feeder cattle,2011/12/2,-27.92,0.3330078,0.4562988,-33.19004
Feeder cattle,2011/12/9,-7.68,0.3319092,0.058599,14.43485
Feeder cattle,2011/12/16,-16,-0.4289246,0.245502,4.874736
Feeder cattle,2011/12/23,-3.199999,-0.5701294,0.3240552,-24.70731
Feeder cattle,2011/12/30,-1.92,0.5423889,0.1847564,26.44806
Feeder cattle,2012/1/6,24.93,2.364349,0.4304065,16.99186
Feeder cattle,2012/1/13,2.52,1.918488,0.1532591,0.9052098
Feeder cattle,2012/1/20,0.6300011,-0.0797729,0.1218959,-30.0583
Feeder cattle,2012/1/27,0,1.766357,0.1951486,7.178795
Feeder cattle,2012/2/3,-2.440002,0.3586731,0.2036362,-13.7457
Feeder cattle,2012/2/10,17.76,0.0715637,0.1411498,7.024893
Feeder cattle,2012/2/17,-7.400002,1.420929,0.1852415,-27.7781
Feeder cattle,2012/2/24,-2.219997,0.3648987,0.2161298,38.86224
Feeder cattle,2012/3/2,2.84,-0.0511475,0.9291241,5.194455
Feeder cattle,2012/3/9,-5.390003,-0.0383606,0.3691502,-20.77274
Feeder cattle,2012/3/16,4.620003,-0.4165649,0.2462669,9.509331
Feeder cattle,2012/3/23,-1.540001,-1.071808,0.3371863,-20.66294
Feeder cattle,2012/3/30,-9.240002,-0.0779419,0.1607392,-7.095533
Feeder cattle,2012/4/6,-20.93,-1.117096,0.1702833,31.11417
Feeder cattle,2012/4/13,15.12,-2.044128,0.6015698,4.030561
Feeder cattle,2012/4/20,2.52,0.6948853,0.3509324,-15.6003
Feeder cattle,2012/4/27,-4.41,-0.8895264,0.1152478,-2.12779
Feeder cattle,2012/5/4,10.71,-0.6740723,0.3075007,1.630533
Feeder cattle,2012/5/11,0.8099976,0.5799866,0.1956466,1.856792
Feeder cattle,2012/5/18,9.720001,-0.222168,0.4429442,30.51494
Feeder cattle,2012/5/25,-4.049999,2.627258,0.8846359,-31.40153
Feeder cattle,2012/6/1,-11.54,-0.0196838,0.0757099,24.17017
Feeder cattle,2012/6/8,6.200001,1.847565,0.5858473,-24.90144
Feeder cattle,2012/6/15,-6.200001,-0.8089905,0.2859274,-1.502681
Feeder cattle,2012/6/22,-6.82,-0.651947,0.2446892,27.86591
Feeder cattle,2012/6/29,-8.059999,-3.480621,0.5208228,1.584709
Feeder cattle,2012/7/6,-4.9,-1.021057,1.121743,71.52917
Feeder cattle,2012/7/13,7.92,-2.066925,0.6908998,-47.87676
Feeder cattle,2012/7/20,-8.280001,-4.120911,0.7066813,14.68568
Feeder cattle,2012/7/27,4.68,-2.364136,0.8298234,-68.71483
Feeder cattle,2012/8/3,-4.16,1.714233,0.1938164,18.15046
Feeder cattle,2012/8/10,0.4699993,0.2853088,0.4140705,-10.11239
Feeder cattle,2012/8/17,1.880001,1.407257,0.367709,-18.8868
Feeder cattle,2012/8/24,5.639999,0.9677124,0.3071732,9.50737
Feeder cattle,2012/8/31,3.76,-0.1570435,0.1968373,4.539063
Feeder cattle,2012/9/7,1.790001,1.306091,0.334167,17.29999
Feeder cattle,2012/9/14,2.949997,0.9405518,0.3578994,-23.84943
Feeder cattle,2012/9/21,5.310001,-0.5393982,0.1389815,8.915054
Feeder cattle,2012/9/28,-1.18,0.4765015,0.2851173,-15.68685
Feeder cattle,2012/10/5,-0.5999985,0.4672546,0.1956501,-1.322711
Feeder cattle,2012/10/12,-9.900002,-0.1392517,0.1740742,6.575051
Feeder cattle,2012/10/19,7.150002,0.8879089,0.2030684,-7.096329
Feeder cattle,2012/10/26,1.099998,0.0828552,0.1467128,0.9173691
Feeder cattle,2012/11/2,-1.290001,-0.151947,0.1740072,-5.986259
Feeder cattle,2012/11/9,2.560001,-0.3669434,0.2577944,9.043691
Feeder cattle,2012/11/16,-2.560001,-0.4797363,0.1894951,8.094293
Feeder cattle,2012/11/23,12.8,-0.3141174,0.3067779,22.0288
Feeder cattle,2012/11/30,-3.200001,2.219452,0.600731,-18.8902
Feeder cattle,2012/12/7,-20.27,0.1981201,0.3357851,5.51967
Feeder cattle,2012/12/14,-7.74,0.4697876,0.2197257,-5.527812
Feeder cattle,2012/12/21,-2.15,0.872406,0.2697764,12.33981
Feeder cattle,2012/12/28,-3.870001,-0.7095032,0.179931,-20.15369
Feeder cattle,2013/1/4,6.450001,1.427429,0.7011498,35.55359
Feeder cattle,2013/1/11,10.75,0.8255615,0.2438215,-23.76408
Feeder cattle,2013/1/18,0.8599987,-1.786194,0.209172,3.971875
Feeder cattle,2013/1/25,-0.4300003,-2.031952,0.7227045,13.79468
Feeder cattle,2013/2/1,0.3600006,0.7548828,0.3615545,-25.90113
Feeder cattle,2013/2/8,0,-0.5759583,0.3697384,18.27686
Feeder cattle,2013/2/15,1.080002,-2.365662,0.2158279,0.4257798
Feeder cattle,2013/2/22,4.859997,-0.9977112,0.326065,7.54866
Feeder cattle,2013/3/1,-3.779999,-1.252289,0.59692,0.4321277
Feeder cattle,2013/3/8,4.32,-0.1657715,0.4389687,-2.656323
Feeder cattle,2013/3/15,3.240002,-1.051361,0.2592087,-35.49356
Feeder cattle,2013/3/22,-5.400002,-1.564789,0.1952155,31.92346
Feeder cattle,2013/3/29,-8.639999,-0.0888672,0.664655,21.93276
Feeder cattle,2013/4/5,4.860001,3.873871,0.8922346,-10.83527
Feeder cattle,2013/4/12,6.489998,-1.50119,0.3324573,36.21188
Feeder cattle,2013/4/19,1.18,-2.677002,0.4337083,-22.48898
Feeder cattle,2013/4/26,-1.18,-0.1338806,0.946103,-19.74782
Feeder cattle,2013/5/3,-3.369999,0.9777222,0.3791342,-36.74829
Feeder cattle,2013/5/10,-3.959999,-0.9777222,0.3001363,26.54878
Feeder cattle,2013/5/17,9.899998,0.7785034,0.2976909,26.59457
Feeder cattle,2013/5/24,1.980003,-2.793457,1.131157,-42.66155
Feeder cattle,2013/5/31,-7.920002,-0.655304,0.4386383,37.2175
Feeder cattle,2013/6/7,1.23,2.289917,0.7641665,-17.60312
Feeder cattle,2013/6/14,-5.099998,1.703888,0.5395007,-32.70065
Feeder cattle,2013/6/21,-9.690001,0.3519592,0.0879873,-3.729546
Feeder cattle,2013/6/28,-1.530001,0.8091736,0.1206484,30.45494
Feeder cattle,2013/7/5,-0.7199993,2.069489,0.4361806,3.206915
Feeder cattle,2013/7/12,0.539999,1.264984,0.5443177,10.77431
Feeder cattle,2013/7/19,0.5400009,2.489838,0.6610671,-23.82254
Feeder cattle,2013/7/26,-1.889999,-0.2468872,0.2782736,19.35299
Feeder cattle,2013/8/2,-1.550001,2.616028,0.4898389,-12.8
Feeder cattle,2013/8/9,3.280001,0.5004578,0.1453218,-0.7357419
Feeder cattle,2013/8/16,0,1.401184,0.29284,16.58483
Feeder cattle,2013/8/23,6.559999,2.097839,0.7462128,-8.954727
Feeder cattle,2013/8/30,2.870001,-0.1736755,0.2834032,-0.4927695
Feeder cattle,2013/9/6,0.1599998,0.6673279,0.2232288,-11.01366
Feeder cattle,2013/9/13,3.18,-0.2753906,0.3312328,3.445226
Feeder cattle,2013/9/20,3.18,0.6138,0.1088296,-11.49324
Feeder cattle,2013/9/27,3.709999,1.568359,0.3152712,5.366719
Feeder cattle,2013/10/4,-10.25,0.3445129,0.0945756,-18.73774
Feeder cattle,2013/10/11,2,0,0,5.042097
Feeder cattle,2013/10/18,0.5,0,0,40.35985
Feeder cattle,2013/10/25,2.5,3.169586,1.334444,-27.44173
Feeder cattle,2013/11/1,-7.059999,0.024231,0.1286182,-16.45568
Feeder cattle,2013/11/8,10.08,0.187561,0.2853384,3.188902
Feeder cattle,2013/11/15,-3.360001,-0.2784424,0.1002097,-3.091317
Feeder cattle,2013/11/22,3.920002,-0.0667114,0.2024446,14.00988
Feeder cattle,2013/11/29,-3.920002,-0.1335449,0.3337395,18.77576
Feeder cattle,2013/12/6,-6.039999,0.7021179,0.5588812,-5.849314
Feeder cattle,2013/12/13,-8.880001,1.205109,0.2956497,3.978217
Feeder cattle,2013/12/20,-5.55,-0.7597351,0.275263,-4.841113
Feeder cattle,2013/12/27,-5.549999,-1.445587,0.3062417,20.45203
Feeder cattle,2014/1/3,8.259999,3.195618,0.4822622,21.97946
Feeder cattle,2014/1/10,7.6,1.249023,0.2151013,-72.27821
Feeder cattle,2014/1/17,0,-0.163269,0.1236938,5.726743
Feeder cattle,2014/1/24,4,-0.5736694,0.2165535,18.65973
Feeder cattle,2014/1/31,-3.6,0.4568481,0.2813944,2.089971
Feeder cattle,2014/2/7,7.4,-0.8745728,0.1265937,4.578453
Feeder cattle,2014/2/14,2.650002,1.143005,0.3823534,4.202032
Feeder cattle,2014/2/21,5.829998,-0.4732056,0.1495024,-17.84662
Feeder cattle,2014/2/28,-6.889999,0.1521606,0.1864262,-9.597561
Feeder cattle,2014/3/7,-0.75,0.8442383,0.1388718,19.71855
Feeder cattle,2014/3/14,0,0.8084106,0.2052734,-9.009642
Feeder cattle,2014/3/21,0,0.0287476,0.1492253,23.49837
Feeder cattle,2014/3/28,2.040001,2.621582,0.5928276,-24.95979
Feeder cattle,2014/4/4,-2.940001,-0.2579956,0.2857856,-2.806279
Feeder cattle,2014/4/11,-6.9,0.1178589,0.1672369,16.80326
Feeder cattle,2014/4/18,-8.280001,0.3638916,0.6336842,2.838552
Feeder cattle,2014/4/25,12.88,0.0838013,0.6892956,-5.301726
Feeder cattle,2014/5/2,-2.780001,0.2565308,0.3027505,11.56497
Feeder cattle,2014/5/9,1.24,1.744507,0.279085,6.155509
Feeder cattle,2014/5/16,4.960001,0.8338623,0.2443631,-8.665848
Feeder cattle,2014/5/23,4.959999,2.730408,0.5854678,3.560698
Feeder cattle,2014/5/30,-2.48,1.092468,0.6433068,12.80536
Feeder cattle,2014/6/6,-3.620001,2.160095,0.4754423,-41.9497
Feeder cattle,2014/6/13,-5.199999,1.672974,0.3371353,52.68993
Feeder cattle,2014/6/20,-8.84,2.976685,0.5975076,-21.67138
Feeder cattle,2014/6/27,2.08,4.040833,0.5356843,48.99297
Feeder cattle,2014/7/4,-5.72,1.423889,0.5253776,-46.6158
Feeder cattle,2014/7/11,-0.2600002,-0.8583984,0.4600633,18.00121
Feeder cattle,2014/7/18,2.86,-0.0466309,0.8838599,5.31621
Feeder cattle,2014/7/25,-2.599999,-0.1633301,1.050276,30.86271
Feeder cattle,2014/8/1,3.44,5.049438,1.491367,-51.71912
Feeder cattle,2014/8/8,1.9,-1.291504,0.3275783,-30.48849
Feeder cattle,2014/8/15,-0.3799992,-0.0539551,0.266012,11.66029
Feeder cattle,2014/8/22,7.219999,-1.830261,0.241702,1.445633
Feeder cattle,2014/8/29,-0.3799992,0.151123,0.2549023,-13.09502
Feeder cattle,2014/9/5,4.76,2.606384,0.4697656,25.58533
Feeder cattle,2014/9/12,-1.530001,1.530945,0.121474,1.477337
Feeder cattle,2014/9/19,2.550001,1.10907,0.4383422,-30.9564
Feeder cattle,2014/9/26,-2.040001,0.086853,0.2042717,13.72129
Feeder cattle,2014/10/3,-2.58,2.544556,0.4956002,-3.828925
Feeder cattle,2014/10/10,2.25,1.23175,0.0481362,42.05361
Feeder cattle,2014/10/17,0.4500008,1.64502,0.6115704,-27.97287
Feeder cattle,2014/10/24,0,-1.561523,0.3346032,-15.58512
Feeder cattle,2014/10/31,-3.6,0.1668091,0.339467,-8.701611
Feeder cattle,2014/11/7,8.460001,0.2456055,0.09952,1.109314
Feeder cattle,2014/11/14,-1.620003,-0.2955933,0.3011969,-3.47324
Feeder cattle,2014/11/21,-1.619999,0.1166992,0.232422,-1.900855
Feeder cattle,2014/11/28,0,-0.0458374,0.298436,17.11041
Feeder cattle,2014/12/5,-6.119999,1.988403,0.6478203,15.54568
Feeder cattle,2014/12/12,-8.400002,-3.288513,0.3997656,35.38225
Feeder cattle,2014/12/19,-7.699999,-2.682312,0.6406199,25.82437
Feeder cattle,2014/12/26,-1.05,-2.205139,0.9936231,6.691134
Feeder cattle,2015/1/2,3.17,-3.449768,1.655123,-0.1128078
Feeder cattle,2015/1/9,5.78,5.174957,1.655123,-57.4085
Feeder cattle,2015/1/16,1.02,-3.826233,0.45553,6.239259
Feeder cattle,2015/1/23,3.74,-2.658813,0.8571793,3.77751
Feeder cattle,2015/1/30,0,-4.05481,0.4874189,-7.411951
Feeder cattle,2015/2/6,5.959999,-0.4924927,0.4295934,21.08083
Feeder cattle,2015/2/13,-3.519999,0.2512817,0.5885506,-56.72063
Feeder cattle,2015/2/20,4.4,-0.2844849,0.1436941,-13.82136
Feeder cattle,2015/2/27,0.4400005,-1.367493,0.1664265,33.52933
Feeder cattle,2015/3/6,4.959999,-0.0288696,0.437569,9.911877
Feeder cattle,2015/3/13,-3,2.829651,0.5287957,-17.39545
Feeder cattle,2015/3/20,-0.5,0.1636963,0.3798823,-1.265246
Feeder cattle,2015/3/27,-4,1.272461,0.4258307,-2.460551
Feeder cattle,2015/4/3,-6.219999,1.456726,0.3202581,4.242235
Feeder cattle,2015/4/10,10.92,-0.0955811,0.6384777,-13.74936
Feeder cattle,2015/4/17,3.119999,-0.0955811,0.4200081,30.29903
Feeder cattle,2015/4/24,3.119999,-3.00647,0.4319876,49.73862
Feeder cattle,2015/5/1,-15.12,2.334412,0.2119875,-64.43059
Feeder cattle,2015/5/8,8.68,-1.474121,0.4465163,18.86013
Feeder cattle,2015/5/15,-1.24,2.569031,0.8727944,-36.7973
Feeder cattle,2015/5/22,12.4,-0.0454102,0.2356309,3.370202
Feeder cattle,2015/5/29,-4.959999,1.065552,0.3182396,-11.28233
Feeder cattle,2015/6/5,-2.52,0.8140869,0.1559626,10.14061
Feeder cattle,2015/6/12,-4.59,0.8516846,0.3893383,21.97097
Feeder cattle,2015/6/19,0.5100002,-0.3362427,0.2679079,-11.88188
Feeder cattle,2015/6/26,-14.28,1.992065,0.8376774,45.68815
Feeder cattle,2015/7/3,3.440001,-2.35614,0.6172894,-12.61312
Feeder cattle,2015/7/10,-5.46,-1.514832,0.7258235,-12.86322
Feeder cattle,2015/7/17,1.04,0.7154541,0.7245036,-10.26039
Feeder cattle,2015/7/24,-2.860001,-3.161133,0.8000057,-10.8223
Feeder cattle,2015/7/31,1.3,-0.0648193,0.3053437,-12.99462
Feeder cattle,2015/8/7,2.670001,0.5449219,0.2836531,-7.731891
Feeder cattle,2015/8/14,0.6999989,-0.1936035,0.1102155,16.42576
Feeder cattle,2015/8/21,4.550001,-0.6760254,0.1980814,-0.9701967
Feeder cattle,2015/8/28,1.4,-2.54071,0.0899059,84.87222
Feeder cattle,2015/9/4,6.299999,-0.9720459,0.8412811,-82.91356
Feeder cattle,2015/9/11,5.879999,-1.278503,0.5013551,-2.306169
Feeder cattle,2015/9/18,1.470001,-2.546997,0.4919834,32.02015
Feeder cattle,2015/9/25,0,-2.639282,0.4999746,64.04079
Feeder cattle,2015/10/2,-6.389999,-3.61676,0.6098654,-44.33644
Feeder cattle,2015/10/9,-1.380001,-1.934631,1.378636,-38.59748
Feeder cattle,2015/10/16,4.600002,1.998474,0.3585525,3.824461
Feeder cattle,2015/10/23,-0.920002,2.515808,0.5961753,1.169819
Feeder cattle,2015/10/30,-0.9200001,0.2434692,0.3453,-16.99368
Feeder cattle,2015/11/6,-1.85,-1.959351,0.5052623,54.92202
Feeder cattle,2015/11/13,0.6100006,-4.44519,0.7271731,3.082764
Feeder cattle,2015/11/20,1.219999,-2.547607,0.9063209,-8.741295
Feeder cattle,2015/11/27,-4.269999,-2.614258,1.411266,-23.56785
Feeder cattle,2015/12/4,2.549999,-2.208191,0.9635847,62.82831
Feeder cattle,2015/12/11,-7,-5.465027,0.4315006,-31.53244
Feeder cattle,2015/12/18,-5,-2.094147,0.3739596,-4.6121
Feeder cattle,2015/12/25,-5,-2.2117,1.415998,14.24853
Feeder cattle,2016/1/1,2.2,5.174957,1.655123,16.04768
Feeder cattle,2016/1/8,8.8,4.231445,1.266058,-41.83267
Feeder cattle,2016/1/15,-1.200001,-2.745422,0.2641979,-17.39414
Feeder cattle,2016/1/22,1.6,-2.829254,0.539881,25.56396
Feeder cattle,2016/1/29,-0.7999992,2.340515,0.5006734,-40.00524
Feeder cattle,2016/2/5,6.639999,-0.9784851,0.1598028,-2.126163
Feeder cattle,2016/2/12,0,-1.304901,0.3863134,36.32392
Feeder cattle,2016/2/19,5.280001,0.6199036,0.3963222,-7.599759
Feeder cattle,2016/2/26,-1.920002,-0.2525635,0.2533507,-33.90536
Feeder cattle,2016/3/4,-3.989998,0.4038086,0.3243739,-2.290303
Feeder cattle,2016/3/11,5.169998,0.7589722,0.1541268,-11.26818
Feeder cattle,2016/3/18,-7.049999,1.371552,0.3592778,43.80258
Feeder cattle,2016/3/25,-8.93,-0.1295471,0.5014685,-4.022163
Feeder cattle,2016/4/1,7.210001,-2.354218,0.951085,-34.30573
Feeder cattle,2016/4/8,7.65,0.2272034,0.3021638,32.99221
Feeder cattle,2016/4/15,0.5099983,-1.020172,0.3510975,-6.907516
Feeder cattle,2016/4/22,1.02,-3.830139,0.3275304,46.32958
Feeder cattle,2016/4/29,-3.569998,-4.611359,0.843552,-40.56395
Feeder cattle,2016/5/6,-3.02,0.1246643,0.6371284,16.03416
Feeder cattle,2016/5/13,9.749998,1.190277,0.5344442,-5.382586
Feeder cattle,2016/5/20,8.450001,1.57431,0.512259,-10.08106
Feeder cattle,2016/5/27,-11.7,-1.656433,0.955144,60.33739
Feeder cattle,2016/6/3,-4.739998,0.7637329,1.131921,-19.12764
Feeder cattle,2016/6/10,-9.68,1.148193,0.5297378,-58.28513
Feeder cattle,2016/6/17,1.76,-3.345917,0.5383847,70.54251
Feeder cattle,2016/6/24,-7.92,-1.92099,0.4134623,-33.20831
Feeder cattle,2016/7/1,3.52,1.782013,0.9214289,-28.34713
Feeder cattle,2016/7/8,-3.52,-0.6207886,0.5732046,46.83313
Feeder cattle,2016/7/15,-0.8800001,0.5233765,1.318027,-17.71389
Feeder cattle,2016/7/22,0.2199993,-3.146362,0.5606,-21.2261
Feeder cattle,2016/7/29,0.4400005,2.321655,0.7065057,48.79146
Feeder cattle,2016/8/5,1.2,2.45401,0.6947109,-80.60728
Feeder cattle,2016/8/12,0.9300003,1.306244,0.1431095,15.34149
Feeder cattle,2016/8/19,2.17,0.0810852,0.4118274,-21.19112
Feeder cattle,2016/8/26,0.6199989,-2.579071,0.8652369,94.64326
Feeder cattle,2016/9/2,2.780001,-1.185089,0.1910049,-40.50468
Feeder cattle,2016/9/9,4.4,-3.069061,1.188337,-2.232885
Feeder cattle,2016/9/16,-5.199999,-3.046906,1.309541,-37.29322
